lineage,precision,recall,f1_score,support
B.1.435,1.0,1.0,1.0,19
B.1.436,1.0,1.0,1.0,31
B.1.437,0.8834,0.95,0.8934000000000001,19
B.1.438,0.9667,0.9417,0.9524000000000001,34
B.1.438.1,1.0,1.0,1.0,117
B.1.438.2,0.9667,1.0,0.9800000000000001,22
B.1.438.4,1.0,1.0,1.0,12
B.1.439,0.9800000000000001,0.9099999999999999,0.9353000000000001,46
B.1.44,0.975,0.9667,0.9657,29
B.1.441,0.93,0.96,0.9436,50
B.1.442,0.9,1.0,0.9334,11
B.1.443,0.9800000000000001,0.925,0.9460000000000001,40
B.1.444,0.85,0.9,0.8667,11
B.1.445,0.75,0.8,0.7666999999999999,12
B.1.446,0.875,0.8333999999999999,0.8389999999999999,29
B.1.448,0.9389,0.9667,0.9423,53
B.1.450,0.95,0.8916999999999999,0.9038,33
B.1.451,0.925,0.9,0.9057000000000001,30
B.1.452,1.0,0.975,0.9856999999999999,35
B.1.453,0.8755000000000001,0.95,0.9079,77
B.1.456,0.7666999999999999,0.8,0.7634,20
B.1.459,0.9667,0.9178000000000001,0.9365,72
B.1.460,1.0,1.0,1.0,17
B.1.462,0.9167,0.8667,0.8766999999999999,23
B.1.463,0.9667,0.9667,0.9667,31
B.1.465,0.9888999999999999,1.0,0.9940999999999999,84
B.1.466,0.7666999999999999,0.7,0.7134,17
B.1.466.1,1.0,0.9,0.9334,21
B.1.466.2,0.96,1.0,0.975,30
B.1.467,1.0,1.0,1.0,15
B.1.468,0.7999999999999999,0.9,0.8434000000000001,41
B.1.469,0.9464,0.9166000000000001,0.9099,57
B.1.470,0.9650000000000001,0.9153,0.9378,85
B.1.471,0.9846,0.9583999999999999,0.9677,122
B.1.473,0.65,0.55,0.5668,14
B.1.474,0.9856999999999999,0.9633,0.9721,54
B.1.475,1.0,1.0,1.0,7
B.1.478,0.9167,0.9667,0.9267,21
B.1.479,0.75,0.75,0.75,7
B.1.480,0.975,0.975,0.9714,33
B.1.482,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.1.483,1.0,1.0,1.0,9
B.1.485,0.75,0.8333333333333334,0.7778333333333333,6
B.1.486,1.0,1.0,1.0,9
B.1.487,0.925,0.9,0.8857999999999999,22
B.1.489,0.4444444444444444,0.4444444444444444,0.4444444444444444,9
B.1.490,1.0,1.0,1.0,9
B.1.492,1.0,0.95,0.9667,21
B.1.493,0.9444444444444444,1.0,0.963,9
B.1.494,0.9,0.9,0.9,11
B.1.495,1.0,1.0,1.0,23
B.1.496,0.6,0.8,0.6668,5
B.1.497,0.9922000000000001,0.9878,0.9896999999999998,496
B.1.498,0.8667999999999999,0.8333999999999999,0.8201,23
B.1.499,0.9856999999999999,0.9538,0.9677,126
B.1.499.1,1.0,1.0,1.0,5
B.1.500,0.75,0.8333333333333334,0.7778333333333333,6
B.1.501,0.9056999999999998,0.76,0.7916000000000001,51
B.1.502,0.95,1.0,0.9667,11
B.1.503,0.9664000000000001,0.9389,0.9494,84
B.1.504,0.9334,0.95,0.9267,20
B.1.505,1.0,0.95,0.9667,24
B.1.506,1.0,0.95,0.9667,20
B.1.507,0.9800000000000001,1.0,0.9888999999999999,39
B.1.508,1.0,1.0,1.0,12
B.1.509,0.9844999999999999,0.9808,0.9824999999999999,312
B.1.510,0.6388333333333334,0.8333333333333334,0.6945,6
B.1.511,0.8,0.85,0.8000999999999999,11
B.1.513,0.85,1.0,0.9000999999999999,16
B.1.515,0.9,0.9,0.8667999999999999,12
B.1.516,0.9673999999999999,0.9729000000000001,0.9682999999999999,141
B.1.517,0.9738,0.962,0.9661000000000002,262
B.1.517.1,0.975,1.0,0.9856999999999999,28
B.1.520,0.5,0.6666666666666666,0.5556666666666666,8
B.1.521,0.9667,0.8999,0.9288000000000001,70
B.1.523,0.9427,0.9908999999999999,0.9652,106
B.1.524,0.9677999999999999,0.93,0.9428999999999998,100
B.1.525,0.9666,1.0,0.9818,98
B.1.526,0.9875999999999999,0.9933,0.9902,148
B.1.527,0.9323,0.9466000000000001,0.9389000000000001,55
B.1.528,1.0,1.0,1.0,12
B.1.529,0.9444444444444444,1.0,0.963,9
B.1.530,0.75,0.75,0.75,8
B.1.531,0.75,0.75,0.75,8
B.1.532,0.9714,1.0,0.9833000000000001,50
B.1.533,0.43339999999999995,0.7,0.5086999999999999,11
B.1.534,0.9167,0.95,0.93,15
B.1.535,0.675,0.75,0.6734,11
B.1.536,1.0,0.95,0.9667,19
B.1.537,0.8667,0.8,0.8134,20
B.1.538,0.8875,0.75,0.7712999999999999,21
B.1.539,1.0,1.0,1.0,9
B.1.540,0.8501000000000001,0.9000999999999999,0.8648,29
B.1.541,0.9708,0.9464,0.9568,77
B.1.542,0.875,0.875,0.875,8
B.1.543,0.9667,1.0,0.9800000000000001,20
B.1.544,1.0,0.8667,0.9180999999999999,34
B.1.546,0.8654999999999999,0.8834,0.8683,61
B.1.548,0.9667,0.85,0.8801,20
B.1.549,0.9667,0.9667,0.96,22
B.1.550,1.0,0.9667,0.9800000000000001,30
B.1.551,0.9667000000000001,0.975,0.968,79
B.1.552,1.0,0.95,0.9667,16
B.1.554,0.975,0.9167,0.9324000000000001,26
B.1.555,0.9000999999999999,0.95,0.9067000000000001,21
B.1.556,0.9466000000000001,0.9800000000000001,0.9618,48
B.1.557,1.0,1.0,1.0,3
B.1.558,0.9260999999999999,0.7899,0.8318999999999999,56
B.1.559,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.560,0.905,0.8916999999999999,0.8902999999999999,38
B.1.561,0.9692000000000001,0.9826,0.9747,227
B.1.562,0.9167,1.0,0.9467000000000001,11
B.1.564,0.9202999999999999,0.9045,0.9097,459
B.1.564.1,1.0,0.9856999999999999,0.9923,73
B.1.565,1.0,0.9559,0.9768000000000001,206
B.1.566,0.7167,0.85,0.7634,16
B.1.567,0.9602,0.8856999999999999,0.9024999999999999,71
B.1.568,0.9778,1.0,0.9882,80
B.1.569,0.8,0.75,0.7666999999999999,16
B.1.570,0.8333,0.9,0.85,12
B.1.571,0.975,1.0,0.9856999999999999,24
B.1.572,0.95,1.0,0.9667,14
B.1.573,0.9800000000000001,0.95,0.9556000000000001,36
B.1.574,0.9833000000000001,0.9404,0.9589000000000001,69
B.1.575,0.9936999999999999,0.9918999999999999,0.993,1121
B.1.575.1,0.9673,0.9552999999999999,0.9574000000000001,115
B.1.575.2,1.0,1.0,1.0,16
B.1.576,0.9088,0.9102,0.9066000000000001,202
B.1.577,1.0,0.9650000000000001,0.9815999999999999,199
B.1.578,0.5667,0.5,0.5134,17
B.1.579,0.8516,0.9,0.8241999999999999,22
B.1.580,0.8083,0.85,0.8228,29
B.1.581,0.9084,0.8667999999999999,0.8791,31
B.1.582,0.882,0.897,0.8840999999999999,320
B.1.585,0.8,0.8,0.8,5
B.1.586,0.9800000000000001,0.9667,0.9689,34
B.1.587,1.0,0.9856999999999999,0.9923,70
B.1.588,0.9795,0.9852000000000001,0.9821,135
B.1.588.1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.589,0.9633,0.96,0.9547999999999999,49
B.1.590,0.9833000000000001,0.8800000000000001,0.9243,50
B.1.591,1.0,0.9417,0.9657,37
B.1.593,1.0,0.9,0.9334,23
B.1.594,0.6333,0.75,0.6667,13
B.1.595,0.9399000000000001,0.9301000000000001,0.9346,788
B.1.595.1,1.0,1.0,1.0,57
B.1.595.2,0.8,0.75,0.7666999999999999,14
B.1.595.3,1.0,0.95,0.9667,19
B.1.595.4,0.9833000000000001,0.975,0.9766,44
B.1.596,0.744,0.6304,0.6731,316
B.1.597,0.975,0.8168,0.8724000000000001,26
B.1.598,1.0,1.0,1.0,11
B.1.599,0.95,0.9,0.9048,37
B.1.6,1.0,1.0,1.0,24
B.1.600,0.9314,0.795,0.8185,44
B.1.601,0.75,0.75,0.75,8
B.1.602,0.95,0.9083,0.9107,34
B.1.603,0.85,0.9,0.8667,12
B.1.604,0.7142857142857143,0.7142857142857143,0.7142857142857143,7
B.1.605,0.9417,0.9334,0.9257000000000002,25
B.1.606,0.975,0.95,0.9606999999999999,41
B.1.607,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
B.1.609,0.8797,0.9334,0.9032,270
B.1.610,0.9888999999999999,0.9653,0.9756,85
B.1.611,1.0,1.0,1.0,10
B.1.612,0.812,0.8623000000000001,0.8301999999999999,93
B.1.614,1.0,1.0,1.0,8
B.1.616,1.0,1.0,1.0,6
B.1.617.1,0.9914,0.9909000000000001,0.991,327
B.1.617.2,0.8575999999999999,0.9089,0.8821,3645
B.1.617.3,1.0,0.9,0.9334,14
B.1.618,0.9547000000000001,0.9350000000000002,0.9377000000000001,49
B.1.619,0.9933,0.9907,0.9919999999999998,436
B.1.619.1,1.0,0.9932000000000001,0.9966999999999999,444
B.1.620,1.0,1.0,1.0,25
B.1.621,1.0,1.0,1.0,13
B.1.621.1,0.9571,0.9800000000000001,0.9644999999999999,53
B.1.622,0.95,1.0,0.9667,14
B.1.623,1.0,0.9847999999999999,0.992,524
B.1.625,1.0,0.9856999999999999,0.9923,72
B.1.626,1.0,0.9667,0.9800000000000001,27
B.1.627,0.9689,0.975,0.9696,82
B.1.629,0.9667,0.95,0.9466999999999999,20
B.1.630,1.0,1.0,1.0,24
B.1.631,0.9690000000000001,0.9800000000000001,0.9721,54
B.1.632,0.9167,0.9667,0.9314,28
B.1.633,1.0,1.0,1.0,9
B.1.634,0.9428000000000001,0.9800000000000001,0.9555,56
B.1.635,0.9800000000000001,0.9,0.9269999999999999,40
B.1.636,0.9856999999999999,0.9166000000000001,0.9450000000000001,59
B.1.637,0.9084,1.0,0.9457000000000001,23
B.1.638,0.8,0.8,0.8,10
B.1.639,0.95,1.0,0.9667,21
B.1.640,1.0,0.9,0.9334,17
B.1.67,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
B.1.69,1.0,1.0,1.0,8
B.1.70,0.8888888888888888,0.8888888888888888,0.8888888888888888,8
B.1.76,1.0,1.0,1.0,19
B.1.77,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.78,0.8667,0.9167,0.8731,33
B.1.8,0.9751,0.9718,0.9722,108
B.1.81,0.95,1.0,0.9667,12
B.1.83,0.9667,1.0,0.9800000000000001,15
B.1.84,0.975,1.0,0.9856999999999999,25
B.1.88.1,0.9323,0.9400000000000001,0.9319000000000001,52
B.1.9,0.9778,0.9875,0.9814999999999999,80
B.1.9.1,1.0,1.0,1.0,11
B.1.9.2,1.0,1.0,1.0,7
B.1.9.3,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
B.1.9.4,1.0,0.9,0.9334,19
B.1.9.5,0.9464,0.9380000000000001,0.9390000000000001,66
B.1.91,0.9751,0.9818,0.9775,113
B.1.93,0.9905999999999999,0.9837,0.9869,304
B.1.94,0.6333,0.9,0.7168,11
B.1.96,0.9,1.0,0.9334,15
B.1.97,0.8888888888888888,0.8888888888888888,0.8888888888888888,8
B.10,0.9380000000000001,0.9800000000000001,0.9540000000000001,48
B.11,0.9433,1.0,0.9687000000000001,43
B.12,0.9667,1.0,0.9800000000000001,23
B.13,0.8888888888888888,1.0,0.9259999999999999,9
B.15,0.9,0.85,0.8667,16
B.18,0.85,1.0,0.9000999999999999,10
B.19,0.9,0.9,0.9,13
B.20,1.0,1.0,1.0,12
B.23,0.9497,0.9461999999999999,0.9461,112
B.26,0.9000999999999999,0.95,0.9067000000000001,20
B.27,1.0,1.0,1.0,18
B.28,0.9888999999999999,1.0,0.9940999999999999,80
B.29,0.9425000000000001,0.9856999999999999,0.9611000000000001,73
B.3,0.9823999999999999,0.9937999999999999,0.9878,320
B.3.1,0.9938,0.9799,0.9865999999999999,148
B.30,1.0,0.9667,0.9800000000000001,27
B.31,0.9789,0.9875,0.9821,84
B.32,0.9667,1.0,0.9800000000000001,13
B.33,1.0,1.0,1.0,18
B.34,1.0,1.0,1.0,18
B.35,0.96,0.95,0.9492,36
B.36,1.0,1.0,1.0,8
B.37,1.0,0.95,0.9667,16
B.38,1.0,0.95,0.9667,18
B.39,0.9867000000000001,0.9692000000000001,0.9766,129
B.4,0.9320999999999999,0.9568999999999999,0.9420999999999999,185
B.4.1,0.8333333333333334,0.8888888888888888,0.8518888888888889,9
B.4.2,1.0,1.0,1.0,11
B.4.4,0.65,0.75,0.6634,15
B.4.5,1.0,1.0,1.0,29
B.4.6,1.0,1.0,1.0,23
B.4.7,1.0,0.9800000000000001,0.9888999999999999,48
B.4.8,1.0,1.0,1.0,9
B.40,0.9911999999999999,0.9896,0.9904,673
B.41,0.9800000000000001,1.0,0.9888999999999999,40
B.43,1.0,0.85,0.9000999999999999,21
B.45,0.9908999999999999,1.0,0.9952,95
B.49,1.0,1.0,1.0,5
B.5,0.8571428571428571,0.8571428571428571,0.8571428571428571,7
B.50,1.0,1.0,1.0,8
B.52,1.0,0.975,0.9856999999999999,42
B.53,1.0,1.0,1.0,17
B.55,0.8205000000000002,0.9118,0.8552000000000002,65
B.56,0.9667,1.0,0.9800000000000001,22
B.57,0.9667,0.95,0.9466999999999999,26
B.58,0.96,0.95,0.9417,27
B.6,0.9469,0.9471,0.9461999999999999,360
B.6.1,1.0,1.0,1.0,18
B.6.2,1.0,1.0,1.0,4
B.6.3,1.0,0.9,0.9334,18
B.6.4,0.9,0.85,0.8667,12
B.6.6,0.9818999999999999,0.9884999999999999,0.9850999999999999,433
B.6.8,0.95,1.0,0.9667,16
B.61,0.9118,0.9667,0.9298,55
C.1,0.9727,0.9542999999999999,0.9628,176
C.1.1,1.0,1.0,1.0,9
C.1.2,0.8667,0.85,0.8466999999999999,13
C.10,0.8,0.8,0.8,4
C.11,0.9833000000000001,1.0,0.9908999999999999,44
C.12,1.0,1.0,1.0,27
C.13,1.0,1.0,1.0,16
C.14,0.9833000000000001,1.0,0.9909000000000001,52
C.16,0.9738,0.9722999999999999,0.9725999999999999,147
C.17,0.37033333333333335,0.4444444444444444,0.3888888888888889,9
C.18,1.0,0.9625,0.9789999999999999,82
C.19,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
C.2,1.0,1.0,1.0,20
C.2.1,1.0,0.95,0.9667,20
C.20,1.0,1.0,1.0,8
C.22,1.0,1.0,1.0,9
C.23,0.9267000000000001,0.925,0.9206,42
C.26,1.0,1.0,1.0,49
C.27,1.0,1.0,1.0,20
C.28,0.9,0.9,0.9,11
C.29,0.5714285714285714,0.5714285714285714,0.5714285714285714,6
C.3,1.0,0.9667,0.9800000000000001,25
C.30,0.9904,0.9752000000000001,0.9824000000000002,203
C.30.1,1.0,1.0,1.0,45
C.31,0.9,0.9,0.8834,15
C.32,0.9334,1.0,0.9600000000000002,13
C.35,0.946,0.9320999999999999,0.9372,235
C.36,0.9667999999999999,0.9306000000000001,0.9452,159
C.36.1,1.0,1.0,1.0,13
C.36.2,1.0,0.95,0.9667,16
C.36.3,0.9598000000000001,0.9499000000000001,0.9545,299
C.36.3.1,1.0,0.9667,0.9800000000000001,27
C.37,1.0,0.9814999999999999,0.9904999999999999,269
C.37.1,0.95,0.9400000000000001,0.9408999999999998,49
C.38,0.9800000000000001,0.85,0.8936,60
C.39,0.9,0.9,0.9,11
C.4,0.9667,0.95,0.9467000000000001,22
C.40,0.75,0.8,0.7666999999999999,10
C.5,1.0,1.0,1.0,9
C.6,0.125,0.25,0.16675,3
C.7,1.0,1.0,1.0,9
C.8,0.9800000000000001,1.0,0.9888999999999999,44
C.9,0.95,0.7834,0.8234,26
D.2,0.999,0.9975999999999999,0.9984,2209
D.3,1.0,1.0,1.0,13
D.4,1.0,1.0,1.0,3
D.5,1.0,1.0,1.0,28
G.1,0.75,0.75,0.75,8
K.1,0.875,0.875,0.875,8
K.2,1.0,1.0,1.0,13
K.3,1.0,1.0,1.0,22
L.1,1.0,1.0,1.0,60
L.2,1.0,1.0,1.0,18
L.3,1.0,0.9833000000000001,0.9908999999999999,60
L.4,0.9375,1.0,0.958375,8
M.1,0.8,0.8,0.8,10
M.2,0.875,0.875,0.875,8
M.3,1.0,1.0,1.0,8
N.1,0.7333000000000001,0.9,0.7834,12
N.10,1.0,1.0,1.0,12
N.2,0.9285714285714286,1.0,0.9524285714285714,7
N.3,0.9667,0.975,0.9657,39
N.4,0.9800000000000001,0.9888999999999999,0.9834999999999999,89
N.5,1.0,0.9633,0.9798,53
N.6,1.0,0.9666,0.9818,59
N.7,1.0,1.0,1.0,8
N.8,0.9166666666666666,1.0,0.9445,6
N.9,0.9667,0.9667,0.96,27
P.1,0.9902000000000001,0.9916,0.9907,20173
P.1.1,0.9861000000000001,0.9773,0.9817,1152
P.1.10,0.9865,0.9853999999999999,0.9860000000000001,1038
P.1.10.1,0.85,0.85,0.8333999999999999,16
P.1.10.2,1.0,1.0,1.0,12
P.1.11,0.9667,0.9667,0.96,27
P.1.12,0.8693,0.8911000000000001,0.8704999999999998,395
P.1.13,0.9899999999999999,0.9897,0.9897,391
P.1.14,0.9864,0.9841000000000001,0.9853000000000002,3852
P.1.15,0.9946999999999999,0.9833999999999999,0.9891,1757
P.1.16,0.9817,0.9773,0.9794,875
P.1.17,0.9940000000000001,0.9888000000000001,0.9913000000000001,1824
P.1.17.1,0.9909000000000001,0.9949999999999999,0.9926,205
P.1.2,0.991,0.9837,0.9869,426
P.1.3,0.8,0.8,0.8,11
P.1.4,0.9808,0.9858,0.9824999999999999,141
P.1.5,1.0,1.0,1.0,7
P.1.6,1.0,0.9888999999999999,0.9940999999999999,93
P.1.7,0.9923,0.9869,0.9895999999999999,1059
P.1.8,0.9838000000000001,0.9666,0.9742000000000001,123
P.1.9,1.0,0.99,0.9946999999999999,100
P.2,0.9968,0.9700000000000001,0.9825000000000002,304
P.3,0.9667,1.0,0.9800000000000001,20
P.4,1.0,1.0,1.0,66
P.5,1.0,0.95,0.9667,17
P.6,0.9846,0.9917,0.9876999999999999,119
P.7,0.9787000000000001,0.9852000000000001,0.9814999999999999,133
Q.1,0.9821,0.986,0.9837999999999999,1827
Q.2,0.9981,0.9922000000000001,0.9949,511
Q.3,0.9994999999999999,1.0,0.9997,1837
Q.4,0.9945,0.9923,0.9932000000000001,901
Q.6,1.0,1.0,1.0,63
Q.7,0.9972,0.9971,0.9971,342
Q.8,0.9914,1.0,0.9955999999999999,223
R.1,0.9263999999999999,0.9399999999999998,0.93,50
R.2,1.0,1.0,1.0,6
S.1,0.8667,0.9,0.8800000000000001,19
U.1,1.0,1.0,1.0,14
U.2,0.9667,0.95,0.9466999999999999,19
U.3,1.0,1.0,1.0,6
V.1,1.0,1.0,1.0,18
V.2,0.9667,0.95,0.9466999999999999,13
W.1,0.95,1.0,0.9714,32
W.2,0.975,0.9667,0.9657,25
W.3,0.975,0.9856999999999999,0.9800000000000001,65
W.4,0.9922000000000001,0.9958,0.9939,246
XA,0.8888888888888888,0.8888888888888888,0.8888888888888888,8
XB,0.9941000000000001,0.9521000000000001,0.9723,520
XC,1.0,1.0,1.0,8
Y.1,1.0,1.0,1.0,46
Z.1,0.9875,0.9404,0.9597999999999999,67
A.17,1.0,1.0,1.0,8
A.18,0.9444444444444444,1.0,0.963,9
B.1.1.107,1.0,1.0,1.0,9
B.1.1.346,1.0,1.0,1.0,5
B.1.1.396,0.479125,0.625,0.520875,6
B.1.1.452,0.75,0.8333333333333334,0.7778333333333333,6
B.1.1.92,0.75,0.75,0.75,4
B.1.258.18,1.0,1.0,1.0,8
B.1.428.2,0.75,0.75,0.75,8
B.1.458,0.9444444444444444,1.0,0.963,9
B.1.488,0.8666,1.0,0.9,5
B.1.545,0.6875,0.75,0.708375,7
B.1.592,0.8888888888888888,0.8888888888888888,0.8888888888888888,9
B.1.596.1,0.875,0.875,0.875,8
B.1.615,0.9,1.0,0.9334,5
B.42,0.5833333333333334,0.6666666666666666,0.6111666666666666,6
B.46,1.0,1.0,1.0,6
C.21,0.75,0.75,0.75,7
C.25,1.0,1.0,1.0,7
Q.5,0.9444444444444444,1.0,0.963,9
AY.9.2.1,0.8,0.8,0.8,4
B.1.1.16,0.625,0.625,0.625,7
B.1.1.271,0.9285714285714286,1.0,0.9524285714285714,7
B.1.1.359,0.7857142857142857,0.8571428571428571,0.8095714285714285,7
B.1.1.414,1.0,1.0,1.0,7
B.1.1.465,0.6666666666666666,0.6666666666666666,0.6666666666666666,5
B.1.1.484,1.0,1.0,1.0,6
B.1.177.29,0.875,0.875,0.875,8
B.1.354,0.7666000000000001,1.0,0.8333999999999999,5
B.1.369.1,1.0,1.0,1.0,7
B.1.38,0.875,0.875,0.875,8
B.1.428.1,1.0,1.0,1.0,8
B.1.428.3,1.0,1.0,1.0,8
B.1.431,1.0,1.0,1.0,4
B.1.476,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.491,1.0,1.0,1.0,8
B.1.518,0.75,0.875,0.79175,8
B.1.613,1.0,1.0,1.0,8
B.51,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
C.33,1.0,1.0,1.0,7
AM.3,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.1.119,1.0,1.0,1.0,2
B.1.1.149,1.0,1.0,1.0,7
B.1.1.160,0.9166666666666666,1.0,0.9445,6
B.1.1.193,1.0,1.0,1.0,7
B.1.1.249,1.0,1.0,1.0,6
B.1.1.367,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
B.1.1.393,0.4,0.4,0.4,4
B.1.1.401,0.6428571428571429,0.7142857142857143,0.6667142857142857,7
B.1.1.446,1.0,1.0,1.0,5
B.1.328,0.7142857142857143,0.7142857142857143,0.7142857142857143,7
B.1.362.1,1.0,1.0,1.0,6
B.1.438.3,1.0,1.0,1.0,4
B.1.547,0.8,0.8,0.8,5
B.44,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.47,1.0,1.0,1.0,7
C.34,0.8,0.8,0.8,5
AM.1,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
B.1.1.110,1.0,1.0,1.0,6
B.1.1.341,1.0,1.0,1.0,4
B.1.1.360,1.0,1.0,1.0,6
B.1.1.361,1.0,1.0,1.0,5
B.1.177.64,1.0,1.0,1.0,5
B.1.617,0.0,0.0,0.0,1
A.30,0.75,0.75,0.75,4
B.1.1.283,0.9,1.0,0.9334,5
B.1.316,0.7,0.8,0.7333999999999999,5
B.6.5,0.8,0.8,0.8,5
B.1.249,0.83325,1.0,0.875,4
B.1.563,1.0,1.0,1.0,4
B.60,0.0,0.0,0.0,1
macro avg,0.9395454545454546,0.9436363636363637,0.9354545454545454,483174
weighted avg,0.9813636363636363,0.9802727272727272,0.9802727272727272,483174
